venta_id,fecha,ciudad,sucursal,categoria,producto,proveedor,vendedor,cantidad,precio_unitario,descuento_pct,precio_final,total_venta,metodo_pago,devolucion,costo_unitario,margen_pct
V02948,2024-04-19,Tecate,Tecate-Centro,Electrónica,Cargadores,Logística Frontera,Vendedor_30,1,1600.56,20,1280.45,1280.45,Tarjeta Débito,No,1000.61,25.3
V02949,2024-04-11,Mexicali,Mexicali-Baja,Hogar,Muebles,Abastos del Pacífico,Vendedor_28,7,421.59,0,421.59,2951.13,Transferencia,No,238.71,20.9
V02950,2025-03-25,Tijuana,Tijuana-La Mesa,Electrónica,Celulares,Importaciones Mex,Vendedor_24,4,7056.7,25,5292.52,21170.08,Tarjeta Crédito,No,3191.87,49.9
V02951,2024-08-03,Ensenada,Ensenada-Centro,Farmacia,Termómetros,Distribuidora BC,Vendedor_16,10,1300.41,0,1300.41,13004.1,Transferencia,No,735.33,20.4
V02952,2024-03-14,Mexicali,Mexicali-Baja,Electrónica,Celulares,Importaciones Mex,Vendedor_19,8,5919.03,10,5327.13,42617.04,Efectivo,No,3134.97,27.4
V02953,2025-01-28,Tecate,Tecate-Centro,Hogar,Cobijas,Mayoreo TJ,Vendedor_21,10,2716.93,0,2716.93,27169.3,Efectivo,No,1685.89,32.4
V02954,2024-07-08,Tijuana,Tijuana-La Mesa,Farmacia,Vitaminas,Distribuidora BC,Vendedor_08,2,2596.17,15,2206.74,4413.48,Tarjeta Crédito,No,1187.43,40.0
V02955,2025-01-28,Tecate,Tecate-Centro,Electrónica,Celulares,Abastos del Pacífico,Vendedor_13,14,1280.09,0,1280.09,17921.26,Tarjeta Crédito,No,667.72,15.2
V02956,2024-10-11,Mexicali,Mexicali-Nueva,Farmacia,Higiene,Surtimax,Vendedor_08,14,2257.84,0,2257.84,31609.76,Tarjeta Débito,Duplicado,1549.47,35.0
V02957,2024-02-02,Tecate,Tecate-Centro,Hogar,Muebles,Comercial Baja,Vendedor_08,8,2957.26,0,2957.26,23658.08,Tarjeta Débito,No,1416.34,30.1
V02958,2025-02-22,Tecate,Tecate-Centro,Alimentos,Conservas,Surtimax,Vendedor_04,5,2691.38,15,2287.67,11438.35,Efectivo,Talla incorrecta,1507.49,54.7
V02959,2025-01-17,Ensenada,Ensenada-Maneadero,Hogar,Muebles,Abastos del Pacífico,Vendedor_18,20,2945.15,0,2945.15,58903.0,Transferencia,Defecto de fábrica,1980.23,25.7
V02960,2024-11-21,Tijuana,Tijuana-Otay,Ropa,Ropa Interior,Abastos del Pacífico,Vendedor_20,6,7430.67,20,5944.54,35667.24,Tarjeta Débito,No,4967.88,24.9
V02961,2024-03-05,Tecate,Tecate-Centro,Electrónica,Cables,Distribuidora BC,Vendedor_16,12,5202.85,15,4422.42,53069.04,Vale Despensa,No,3476.23,32.9
V02962,2024-12-08,Ensenada,Ensenada-Centro,Ferretería,Plomería,Distribuidora BC,Vendedor_27,19,3823.24,10,3440.92,65377.48,Tarjeta Débito,Duplicado,2154.72,22.9
V02963,2024-06-12,Ensenada,Ensenada-Maneadero,Ferretería,Herramientas,Importaciones Mex,Vendedor_09,14,5368.85,25,4026.64,56372.96,Transferencia,Talla incorrecta,3440.49,30.9
V02964,2024-09-11,San Quintín,San Quintín-Central,Electrónica,Cargadores,Mayoreo TJ,Vendedor_05,11,1232.14,20,985.71,10842.81,Tarjeta Crédito,No cumplió expectativas,832.6,46.0
V02965,2025-03-29,Tijuana,Tijuana-Zona Río,Electrónica,Televisores,Logística Frontera,Vendedor_02,6,902.33,0,902.33,5413.98,Vale Despensa,Talla incorrecta,541.64,53.7
V02966,2025-02-15,Ensenada,Ensenada-Centro,Hogar,Utensilios,Distribuidora BC,Vendedor_16,5,4452.74,0,4452.74,22263.7,Vale Despensa,No,2281.74,44.1
V02967,2024-05-03,Rosarito,Rosarito-Principal,Alimentos,Snacks,Proveedor Norte SA,Vendedor_07,18,2671.12,0,2671.12,48080.16,Tarjeta Débito,Cambio de opinión,1390.73,48.6
V02968,2025-01-20,Ensenada,Ensenada-Centro,Ferretería,Pinturas,Surtimax,Vendedor_21,11,5574.28,0,5574.28,61317.08,Vale Despensa,Duplicado,3512.71,41.3
V02969,2024-04-09,Rosarito,Rosarito-Principal,Farmacia,Higiene,Abastos del Pacífico,Vendedor_19,3,7693.37,5,7308.7,21926.1,Tarjeta Crédito,No,4266.01,50.6
V02970,2024-09-21,San Quintín,San Quintín-Central,Ropa,Chamarras,Distribuidora BC,Vendedor_05,14,7250.46,25,5437.85,76129.9,Tarjeta Crédito,No cumplió expectativas,4288.61,49.6
V02971,2024-09-26,Tecate,Tecate-Centro,Electrónica,Cámaras,Surtimax,Vendedor_20,20,6555.06,10,5899.55,117991.0,Efectivo,No,4338.2,30.6
V02972,2025-01-13,Rosarito,Rosarito-Principal,Electrónica,Tabletas,Surtimax,Vendedor_16,14,1831.53,10,1648.38,23077.32,Efectivo,No,1171.73,30.6
V02973,2024-11-06,Tecate,Tecate-Centro,Ropa,Camisas,Abastos del Pacífico,Vendedor_10,2,2319.01,15,1971.16,3942.32,Efectivo,Duplicado,1274.26,29.1
V02974,2024-08-19,Rosarito,Rosarito-Principal,Ropa,Ropa Interior,Comercial Baja,Vendedor_05,5,1560.74,0,1560.74,7803.7,Tarjeta Crédito,Defecto de fábrica,1050.9,54.2
V02975,2024-04-11,Rosarito,Rosarito-Principal,Hogar,Utensilios,Surtimax,Vendedor_27,14,797.5,0,797.5,11165.0,Tarjeta Crédito,Duplicado,456.57,27.8
V02976,2024-09-08,Tecate,Tecate-Centro,Ferretería,Herramientas,Proveedor Norte SA,Vendedor_17,19,5518.24,5,5242.33,99604.27,Tarjeta Débito,Cambio de opinión,2992.26,40.3
V02977,2024-05-07,Ensenada,Ensenada-Centro,Farmacia,Termómetros,Mayoreo TJ,Vendedor_01,19,4143.92,15,3522.33,66924.27,Transferencia,No,2498.69,29.9
V02978,2025-04-14,Rosarito,Rosarito-Principal,Ropa,Ropa Interior,Mayoreo TJ,Vendedor_05,5,5331.22,20,4264.98,21324.9,Tarjeta Débito,No,2951.25,24.4
V02979,2024-07-29,Mexicali,Mexicali-Baja,Alimentos,Carnes Frías,Surtimax,Vendedor_11,18,7250.91,0,7250.91,130516.38,Transferencia,No,4776.59,47.8
V02980,2024-03-23,Tijuana,Tijuana-Otay,Ropa,Camisas,Abastos del Pacífico,Vendedor_05,16,749.05,25,561.79,8988.64,Vale Despensa,Defecto de fábrica,392.54,49.7
V02981,2025-04-10,Tijuana,Tijuana-Otay,Farmacia,Anteojos,Surtimax,Vendedor_22,9,5301.29,10,4771.16,42940.44,Tarjeta Débito,Duplicado,2753.45,54.8
V02982,2024-07-09,San Quintín,San Quintín-Central,Farmacia,Cuidado Personal,Distribuidora BC,Vendedor_27,7,4989.21,0,4989.21,34924.47,Vale Despensa,Duplicado,2782.96,41.5
V02983,2024-09-20,Tecate,Tecate-Centro,Ferretería,Herramientas,Comercial Baja,Vendedor_21,16,7113.06,20,5690.45,91047.2,Tarjeta Débito,No,4536.63,43.5
V02984,2024-09-13,Tijuana,Tijuana-Garita,Farmacia,Medicamentos,Comercial Baja,Vendedor_28,17,2397.44,5,2277.57,38718.69,Vale Despensa,Duplicado,1182.79,15.7
V02985,2024-07-11,Tijuana,Tijuana-Zona Río,Hogar,Cortinas,Mayoreo TJ,Vendedor_05,8,5706.98,15,4850.93,38807.44,Tarjeta Crédito,Cambio de opinión,2870.24,24.0
V02986,2025-04-06,Rosarito,Rosarito-Principal,Ropa,Chamarras,Comercial Baja,Vendedor_15,16,1068.78,25,801.59,12825.44,Tarjeta Crédito,No cumplió expectativas,577.71,42.0
V02987,2024-11-12,Tijuana,Tijuana-Otay,Electrónica,Cargadores,Proveedor Norte SA,Vendedor_08,10,1534.28,0,1534.28,15342.8,Transferencia,No,763.15,24.2
V02988,2025-04-18,Tecate,Tecate-Centro,Ferretería,Electricidad,Importaciones Mex,Vendedor_12,10,1451.95,0,1451.95,14519.5,Vale Despensa,No,940.72,27.4
V02989,2024-12-14,Tecate,Tecate-Centro,Hogar,Cojines,Mayoreo TJ,Vendedor_21,17,5475.63,0,5475.63,93085.71,Efectivo,Duplicado,2669.66,53.9
V02990,2024-10-23,Ensenada,Ensenada-Maneadero,Hogar,Lámparas,Comercial Baja,Vendedor_21,19,6824.78,25,5118.59,97253.21,Transferencia,No,3967.48,46.7
V02991,2024-11-29,Rosarito,Rosarito-Principal,Ropa,Calcetines,Logística Frontera,Vendedor_25,8,5983.02,0,5983.02,47864.16,Tarjeta Crédito,No,4155.42,38.4
V02992,2024-12-06,San Quintín,San Quintín-Central,Electrónica,Cargadores,Distribuidora BC,Vendedor_20,8,5999.16,0,5999.16,47993.28,Tarjeta Crédito,Defecto de fábrica,3390.46,34.8
V02993,2024-10-26,Rosarito,Rosarito-Principal,Ropa,Calcetines,Comercial Baja,Vendedor_22,12,5413.74,20,4330.99,51971.88,Transferencia,No,3207.9,43.3
V02994,2024-01-31,Rosarito,Rosarito-Principal,Ropa,Camisas,Logística Frontera,Vendedor_06,1,399.74,0,399.74,399.74,Vale Despensa,Talla incorrecta,261.53,41.7
V02995,2024-11-27,Rosarito,Rosarito-Principal,Hogar,Cobijas,Surtimax,Vendedor_04,16,2591.91,15,2203.12,35249.92,Tarjeta Crédito,No,1728.18,45.7
V02996,2024-01-09,Tijuana,Tijuana-Zona Río,Farmacia,Anteojos,Logística Frontera,Vendedor_21,17,3590.17,0,3590.17,61032.89,Tarjeta Crédito,Defecto de fábrica,2077.67,34.3
V02997,2025-02-07,Mexicali,Mexicali-Baja,Ropa,Vestidos,Surtimax,Vendedor_23,19,3895.98,10,3506.38,66621.22,Tarjeta Débito,No,2356.25,47.6
V02998,2024-12-05,Mexicali,Mexicali-Centro,Alimentos,Bebidas,Mayoreo TJ,Vendedor_21,5,3680.27,25,2760.2,13801.0,Tarjeta Débito,Talla incorrecta,2451.65,25.2
V02999,2025-05-24,Mexicali,Mexicali-Baja,Ropa,Calcetines,Importaciones Mex,Vendedor_09,16,3733.2,25,2799.9,44798.4,Tarjeta Débito,No,2042.06,48.3
V03000,2024-11-02,Ensenada,Ensenada-Maneadero,Alimentos,Snacks,Comercial Baja,Vendedor_20,1,1694.2,0,1694.2,1694.2,Efectivo,No,871.14,33.8
V03001,2024-03-28,Tecate,Tecate-Centro,Farmacia,Higiene,Proveedor Norte SA,Vendedor_16,14,6946.24,0,6946.24,97247.36,Tarjeta Crédito,No,4856.2,30.7
V03002,2024-06-04,San Quintín,San Quintín-Central,Ferretería,Brochas,Comercial Baja,Vendedor_04,16,6668.57,10,6001.71,96027.36,Tarjeta Débito,Talla incorrecta,3484.05,24.2
V03003,2024-06-06,Tecate,Tecate-Centro,Ferretería,Plomería,Importaciones Mex,Vendedor_13,7,6271.94,0,6271.94,43903.58,Vale Despensa,No,3405.22,20.8
V03004,2024-07-30,Ensenada,Ensenada-Maneadero,Ferretería,Brochas,Proveedor Norte SA,Vendedor_16,16,5834.79,20,4667.83,74685.28,Vale Despensa,No,3733.2,44.8
V03005,2025-01-30,San Quintín,San Quintín-Central,Ropa,Zapatos,Abastos del Pacífico,Vendedor_24,15,5237.05,10,4713.35,70700.25,Efectivo,Cambio de opinión,2596.81,30.2
V03006,2025-02-08,Ensenada,Ensenada-Centro,Farmacia,Anteojos,Comercial Baja,Vendedor_11,4,5377.93,5,5109.03,20436.12,Transferencia,No cumplió expectativas,3358.57,25.2
V03007,2025-02-14,Rosarito,Rosarito-Principal,Ferretería,Adhesivos,Proveedor Norte SA,Vendedor_02,13,555.88,15,472.5,6142.5,Transferencia,Duplicado,278.06,20.8
V03008,2025-04-18,Tijuana,Tijuana-Garita,Alimentos,Bebidas,Logística Frontera,Vendedor_27,15,3141.28,0,3141.28,47119.2,Vale Despensa,Defecto de fábrica,1498.46,23.2
V03009,2025-03-01,San Quintín,San Quintín-Central,Ropa,Gorras,Mayoreo TJ,Vendedor_16,20,6001.57,5,5701.49,114029.8,Tarjeta Débito,No,3849.14,38.8
V03010,2025-01-04,Rosarito,Rosarito-Principal,Hogar,Cortinas,Proveedor Norte SA,Vendedor_16,11,3777.07,0,3777.07,41547.77,Efectivo,Cambio de opinión,2630.44,42.7
V03011,2024-01-10,Rosarito,Rosarito-Principal,Ferretería,Pinturas,Mayoreo TJ,Vendedor_19,16,2638.98,0,2638.98,42223.68,Tarjeta Débito,Defecto de fábrica,1330.63,42.8
V03012,2024-09-25,Tijuana,Tijuana-Otay,Ropa,Calcetines,Proveedor Norte SA,Vendedor_06,16,4099.05,5,3894.1,62305.6,Efectivo,No,2100.47,45.3
V03013,2024-03-10,Rosarito,Rosarito-Principal,Electrónica,Cargadores,Logística Frontera,Vendedor_06,5,4022.79,0,4022.79,20113.95,Tarjeta Crédito,No,1873.74,38.6
V03014,2024-06-09,Tecate,Tecate-Centro,Hogar,Almohadas,Importaciones Mex,Vendedor_23,11,5348.15,15,4545.93,50005.23,Tarjeta Crédito,No cumplió expectativas,2890.05,20.2
V03015,2024-01-06,Rosarito,Rosarito-Principal,Ferretería,Brochas,Mayoreo TJ,Vendedor_18,7,5362.04,20,4289.63,30027.41,Tarjeta Débito,No cumplió expectativas,3228.42,23.9
V03016,2025-01-18,Mexicali,Mexicali-Baja,Ropa,Gorras,Surtimax,Vendedor_26,4,4240.88,25,3180.66,12722.64,Vale Despensa,Duplicado,2596.39,27.0
V03017,2025-02-26,Mexicali,Mexicali-Baja,Ferretería,Electricidad,Surtimax,Vendedor_11,9,6811.42,25,5108.57,45977.13,Efectivo,Cambio de opinión,3839.69,21.0
V03018,2024-12-27,Rosarito,Rosarito-Principal,Electrónica,Televisores,Proveedor Norte SA,Vendedor_30,18,7390.25,0,7390.25,133024.5,Vale Despensa,Defecto de fábrica,4212.78,31.1
V03019,2024-01-11,Ensenada,Ensenada-Maneadero,Electrónica,Cargadores,Proveedor Norte SA,Vendedor_18,11,4366.35,0,4366.35,48029.85,Vale Despensa,Talla incorrecta,2935.99,47.9
V03020,2024-08-05,Tecate,Tecate-Centro,Alimentos,Panadería,Abastos del Pacífico,Vendedor_13,19,4021.41,0,4021.41,76406.79,Tarjeta Débito,No,2644.15,46.4
V03021,2025-03-30,Ensenada,Ensenada-Maneadero,Alimentos,Carnes Frías,Logística Frontera,Vendedor_24,10,7491.38,5,7116.81,71168.1,Vale Despensa,No,4136.04,24.2
V03022,2024-04-27,Tecate,Tecate-Centro,Ropa,Calcetines,Distribuidora BC,Vendedor_12,17,7363.03,0,7363.03,125171.51,Efectivo,No,3647.13,34.4
V03023,2024-11-26,Mexicali,Mexicali-Nueva,Farmacia,Termómetros,Distribuidora BC,Vendedor_20,2,1996.75,15,1697.24,3394.48,Tarjeta Crédito,No cumplió expectativas,902.87,51.3
V03024,2025-05-04,Tijuana,Tijuana-Playas,Hogar,Cobijas,Abastos del Pacífico,Vendedor_06,20,6024.81,0,6024.81,120496.2,Vale Despensa,No,2825.69,29.2
V03025,2024-01-17,Rosarito,Rosarito-Principal,Hogar,Cojines,Surtimax,Vendedor_19,13,7813.23,20,6250.58,81257.54,Efectivo,No,4700.63,18.7
V03026,2025-03-27,Ensenada,Ensenada-Maneadero,Farmacia,Cuidado Personal,Surtimax,Vendedor_17,7,3141.49,15,2670.27,18691.89,Transferencia,No,2046.87,35.2
V03027,2024-09-16,Rosarito,Rosarito-Principal,Farmacia,Bebés,Logística Frontera,Vendedor_26,4,3648.83,5,3466.39,13865.56,Vale Despensa,Cambio de opinión,2492.79,17.6
V03028,2025-05-03,Tecate,Tecate-Centro,Ferretería,Adhesivos,Comercial Baja,Vendedor_09,9,1489.67,25,1117.25,10055.25,Tarjeta Débito,No,833.69,21.3
V03029,2025-01-27,Mexicali,Mexicali-Centro,Ferretería,Electricidad,Distribuidora BC,Vendedor_30,12,4145.95,25,3109.46,37313.52,Vale Despensa,Talla incorrecta,2649.21,48.3
V03030,2024-07-10,Tecate,Tecate-Centro,Alimentos,Condimentos,Proveedor Norte SA,Vendedor_21,5,4761.39,5,4523.32,22616.6,Efectivo,No,3235.54,27.9
V03031,2025-01-23,Tijuana,Tijuana-Playas,Alimentos,Conservas,Surtimax,Vendedor_10,8,5928.54,25,4446.4,35571.2,Efectivo,No,3145.86,37.7
V03032,2024-05-08,Rosarito,Rosarito-Principal,Alimentos,Panadería,Distribuidora BC,Vendedor_05,14,7408.19,10,6667.37,93343.18,Tarjeta Débito,No,4463.56,24.9
V03033,2025-04-28,Tijuana,Tijuana-La Mesa,Alimentos,Carnes Frías,Proveedor Norte SA,Vendedor_19,12,1657.32,5,1574.45,18893.4,Transferencia,No,1159.1,21.3
V03034,2025-05-16,Mexicali,Mexicali-Nueva,Farmacia,Vitaminas,Comercial Baja,Vendedor_25,17,4775.57,0,4775.57,81184.69,Tarjeta Crédito,No,2904.61,35.2
V03035,2024-09-10,Rosarito,Rosarito-Principal,Farmacia,Termómetros,Comercial Baja,Vendedor_15,14,7874.64,25,5905.98,82683.72,Tarjeta Débito,Defecto de fábrica,4687.47,47.5
V03036,2025-05-25,San Quintín,San Quintín-Central,Hogar,Almohadas,Surtimax,Vendedor_30,19,3324.72,25,2493.54,47377.26,Tarjeta Crédito,No,2307.42,46.6
V03037,2025-02-13,Tijuana,Tijuana-Playas,Alimentos,Conservas,Proveedor Norte SA,Vendedor_22,5,5310.99,25,3983.24,19916.2,Efectivo,No cumplió expectativas,2412.81,32.7
V03038,2024-06-11,Mexicali,Mexicali-Nueva,Ropa,Vestidos,Logística Frontera,Vendedor_13,15,3267.85,0,3267.85,49017.75,Tarjeta Débito,No,1483.36,39.8
V03039,2025-04-14,San Quintín,San Quintín-Central,Farmacia,Bebés,Surtimax,Vendedor_07,3,3431.57,0,3431.57,10294.71,Vale Despensa,No,2017.03,45.8
V03040,2024-04-02,San Quintín,San Quintín-Central,Ropa,Chamarras,Comercial Baja,Vendedor_22,18,6422.3,15,5458.95,98261.1,Efectivo,No,4467.06,41.9
V03041,2024-01-03,Ensenada,Ensenada-Centro,Hogar,Decoración,Importaciones Mex,Vendedor_24,18,5709.13,5,5423.67,97626.06,Transferencia,No,3052.57,40.1
V03042,2025-04-09,Mexicali,Mexicali-Baja,Ferretería,Plomería,Surtimax,Vendedor_03,2,6969.9,15,5924.41,11848.82,Tarjeta Débito,Defecto de fábrica,4621.14,31.3
V03043,2025-02-01,Tecate,Tecate-Centro,Ropa,Pantalones,Importaciones Mex,Vendedor_18,11,6246.88,0,6246.88,68715.68,Transferencia,No,4031.4,48.1
V03044,2024-10-22,Mexicali,Mexicali-Baja,Ferretería,Adhesivos,Mayoreo TJ,Vendedor_10,4,1833.94,0,1833.94,7335.76,Efectivo,No,927.38,19.1
V03045,2024-08-08,Mexicali,Mexicali-Centro,Hogar,Cojines,Abastos del Pacífico,Vendedor_18,17,4552.55,15,3869.67,65784.39,Tarjeta Crédito,Defecto de fábrica,2826.53,35.1
V03046,2024-12-10,Tecate,Tecate-Centro,Hogar,Cortinas,Proveedor Norte SA,Vendedor_30,14,1336.97,20,1069.58,14974.12,Transferencia,No,760.34,29.9
V03047,2024-04-12,Ensenada,Ensenada-Maneadero,Hogar,Cojines,Surtimax,Vendedor_24,10,5893.35,15,5009.35,50093.5,Transferencia,Defecto de fábrica,3361.26,41.4
V03048,2024-11-23,Ensenada,Ensenada-Centro,Alimentos,Snacks,Comercial Baja,Vendedor_05,1,1471.74,0,1471.74,1471.74,Tarjeta Débito,No,788.34,35.2
V03049,2024-10-22,Ensenada,Ensenada-Maneadero,Farmacia,Higiene,Proveedor Norte SA,Vendedor_26,5,419.4,0,419.4,2097.0,Tarjeta Crédito,Talla incorrecta,197.71,17.4
V03050,2024-05-01,Tecate,Tecate-Centro,Ferretería,Plomería,Distribuidora BC,Vendedor_03,1,979.69,20,783.75,783.75,Tarjeta Crédito,No,596.44,40.2
V03051,2024-12-30,Tecate,Tecate-Centro,Ropa,Chamarras,Proveedor Norte SA,Vendedor_02,15,182.34,10,164.11,2461.65,Tarjeta Crédito,Defecto de fábrica,97.36,27.0
V03052,2024-11-13,San Quintín,San Quintín-Central,Ropa,Gorras,Logística Frontera,Vendedor_20,13,233.67,0,233.67,3037.71,Tarjeta Débito,No,124.55,41.0
V03053,2024-08-10,San Quintín,San Quintín-Central,Farmacia,Cuidado Personal,Logística Frontera,Vendedor_16,7,6318.66,20,5054.93,35384.51,Tarjeta Débito,No,4219.01,27.2
V03054,2024-12-23,Ensenada,Ensenada-Centro,Hogar,Muebles,Logística Frontera,Vendedor_28,8,4215.62,5,4004.84,32038.72,Tarjeta Débito,Talla incorrecta,2171.71,40.9
V03055,2024-02-05,Rosarito,Rosarito-Principal,Hogar,Cojines,Surtimax,Vendedor_07,2,5385.99,0,5385.99,10771.98,Vale Despensa,Cambio de opinión,3645.21,43.4
V03056,2024-04-16,Tijuana,Tijuana-Playas,Farmacia,Anteojos,Proveedor Norte SA,Vendedor_22,11,3991.73,0,3991.73,43909.03,Vale Despensa,Cambio de opinión,2171.98,44.5
V03057,2025-05-28,Tijuana,Tijuana-Zona Río,Ferretería,Brochas,Abastos del Pacífico,Vendedor_14,1,1725.52,25,1294.14,1294.14,Vale Despensa,Talla incorrecta,1169.48,19.1
V03058,2024-04-08,Tijuana,Tijuana-Otay,Farmacia,Primeros Auxilios,Proveedor Norte SA,Vendedor_04,6,3068.84,0,3068.84,18413.04,Transferencia,No,1574.61,25.4
V03059,2024-12-23,Tecate,Tecate-Centro,Ropa,Ropa Interior,Abastos del Pacífico,Vendedor_04,5,3541.58,0,3541.58,17707.9,Tarjeta Débito,Duplicado,1984.5,38.7
V03060,2024-11-12,Tecate,Tecate-Centro,Ropa,Vestidos,Logística Frontera,Vendedor_12,16,6303.73,15,5358.17,85730.72,Efectivo,No,3711.91,40.2
V03061,2024-12-10,San Quintín,San Quintín-Central,Electrónica,Cámaras,Distribuidora BC,Vendedor_30,3,7234.76,5,6873.02,20619.06,Transferencia,No,3322.24,26.1
V03062,2024-02-07,Tecate,Tecate-Centro,Alimentos,Panadería,Logística Frontera,Vendedor_25,11,3609.99,20,2887.99,31767.89,Efectivo,Cambio de opinión,1958.4,32.2
V03063,2024-10-19,Ensenada,Ensenada-Maneadero,Farmacia,Higiene,Logística Frontera,Vendedor_03,20,4816.78,20,3853.42,77068.4,Vale Despensa,No,3128.69,19.6
V03064,2024-05-18,Mexicali,Mexicali-Nueva,Hogar,Muebles,Importaciones Mex,Vendedor_26,14,2071.61,25,1553.71,21751.94,Vale Despensa,Defecto de fábrica,1350.68,32.8
V03065,2025-03-02,Rosarito,Rosarito-Principal,Alimentos,Lácteos,Comercial Baja,Vendedor_10,16,2534.04,0,2534.04,40544.64,Efectivo,Defecto de fábrica,1337.34,25.5
V03066,2024-07-14,Ensenada,Ensenada-Centro,Ropa,Calcetines,Mayoreo TJ,Vendedor_11,12,5565.64,5,5287.36,63448.32,Tarjeta Crédito,Cambio de opinión,2979.69,18.5
V03067,2024-09-18,Mexicali,Mexicali-Centro,Hogar,Cobijas,Surtimax,Vendedor_12,18,6657.42,5,6324.55,113841.9,Efectivo,Talla incorrecta,4398.0,38.0
V03068,2024-01-07,Ensenada,Ensenada-Maneadero,Ropa,Ropa Interior,Abastos del Pacífico,Vendedor_29,11,6193.22,25,4644.91,51094.01,Vale Despensa,No,3566.24,17.5
V03069,2024-06-03,Ensenada,Ensenada-Centro,Farmacia,Medicamentos,Importaciones Mex,Vendedor_07,3,3536.88,25,2652.66,7957.98,Tarjeta Crédito,No,1620.44,41.6
V03070,2025-02-20,San Quintín,San Quintín-Central,Hogar,Lámparas,Mayoreo TJ,Vendedor_15,5,5879.76,5,5585.77,27928.85,Tarjeta Débito,No,3004.33,50.1
V03071,2024-12-09,Mexicali,Mexicali-Baja,Hogar,Almohadas,Distribuidora BC,Vendedor_19,20,3539.78,20,2831.82,56636.4,Tarjeta Crédito,No,2267.51,36.5
V03072,2024-07-17,Tecate,Tecate-Centro,Alimentos,Lácteos,Importaciones Mex,Vendedor_14,9,7806.27,10,7025.64,63230.76,Transferencia,Talla incorrecta,4189.19,50.4
V03073,2024-08-23,Mexicali,Mexicali-Nueva,Hogar,Almohadas,Abastos del Pacífico,Vendedor_29,11,4061.84,0,4061.84,44680.24,Transferencia,No,2483.98,23.4
V03074,2025-05-10,Mexicali,Mexicali-Centro,Ropa,Pantalones,Proveedor Norte SA,Vendedor_11,4,3204.82,5,3044.58,12178.32,Tarjeta Débito,No,1684.46,51.6
V03075,2024-01-17,Rosarito,Rosarito-Principal,Ropa,Zapatos,Abastos del Pacífico,Vendedor_13,4,859.38,15,730.47,2921.88,Tarjeta Crédito,Talla incorrecta,502.86,15.5
V03076,2025-01-09,Mexicali,Mexicali-Baja,Ropa,Camisas,Distribuidora BC,Vendedor_04,17,6956.28,5,6608.47,112343.99,Tarjeta Crédito,Duplicado,3610.36,50.4
V03077,2024-03-29,Mexicali,Mexicali-Nueva,Hogar,Lámparas,Distribuidora BC,Vendedor_01,9,2907.86,5,2762.47,24862.23,Transferencia,No,1871.86,15.5
V03078,2024-02-08,Tecate,Tecate-Centro,Ropa,Calcetines,Abastos del Pacífico,Vendedor_30,13,2858.07,10,2572.26,33439.38,Tarjeta Débito,No cumplió expectativas,1864.7,27.4
V03079,2024-04-11,Tecate,Tecate-Centro,Ropa,Ropa Interior,Surtimax,Vendedor_02,14,882.89,0,882.89,12360.46,Transferencia,Duplicado,424.97,17.4
V03080,2025-02-08,Ensenada,Ensenada-Centro,Electrónica,Cargadores,Distribuidora BC,Vendedor_02,1,6938.26,25,5203.69,5203.69,Vale Despensa,No cumplió expectativas,4854.76,34.1
V03081,2024-08-07,Ensenada,Ensenada-Centro,Hogar,Almohadas,Distribuidora BC,Vendedor_25,2,3376.28,15,2869.84,5739.68,Transferencia,No,1989.6,47.4
V03082,2024-07-19,Mexicali,Mexicali-Centro,Alimentos,Snacks,Comercial Baja,Vendedor_03,16,3568.07,5,3389.67,54234.72,Tarjeta Crédito,Defecto de fábrica,2278.59,38.1
V03083,2025-02-04,Mexicali,Mexicali-Nueva,Electrónica,Celulares,Abastos del Pacífico,Vendedor_26,11,258.02,0,258.02,2838.22,Efectivo,No cumplió expectativas,147.22,40.3
V03084,2024-06-24,San Quintín,San Quintín-Central,Hogar,Utensilios,Importaciones Mex,Vendedor_06,15,4133.64,15,3513.59,52703.85,Transferencia,Talla incorrecta,2096.18,19.7
V03085,2024-12-01,Ensenada,Ensenada-Centro,Ropa,Zapatos,Proveedor Norte SA,Vendedor_04,6,1424.72,25,1068.54,6411.24,Tarjeta Crédito,Cambio de opinión,852.22,49.1
V03086,2024-08-28,Mexicali,Mexicali-Nueva,Farmacia,Primeros Auxilios,Abastos del Pacífico,Vendedor_26,10,3939.96,15,3348.97,33489.7,Tarjeta Crédito,Talla incorrecta,2128.57,25.7
V03087,2025-03-14,Rosarito,Rosarito-Principal,Electrónica,Cámaras,Abastos del Pacífico,Vendedor_14,9,6521.23,0,6521.23,58691.07,Vale Despensa,Duplicado,4297.22,24.7
V03088,2024-09-06,Ensenada,Ensenada-Maneadero,Farmacia,Bebés,Comercial Baja,Vendedor_12,11,5204.18,10,4683.76,51521.36,Efectivo,No,2359.59,44.7
V03089,2024-05-28,San Quintín,San Quintín-Central,Electrónica,Televisores,Distribuidora BC,Vendedor_26,15,5867.38,0,5867.38,88010.7,Tarjeta Débito,Talla incorrecta,3763.75,54.7
